id,nombre,category_real
14601,APTO 1 DORMITORIO ESTANDAR TARIFA BAR EN AD,APARTMENT
14595,APTO 1 DORMITORIO ESTANDAR TARIFA NR EN AD NO REEMBOLSABLE,APARTMENT
965,ÁTICO,STANDARD ROOM
71,ÁTICO BALCÓN O TERRAZA 1 CAMA,STANDARD ROOM
73,ÁTICO BALCÓN O TERRAZA 1 CAMA JACUZZI,STANDARD ROOM
449,ÁTICO ECONÓMICA,STANDARD ROOM
74,ÁTICO LUJO BALCÓN O TERRAZA 1 CAMA JACUZZI,STANDARD ROOM
15058,"ÁTICO, 2 HABITACIONES, BALCÓN, VISTAS A LA CIUDAD",STANDARD ROOM
13362,ATTIC (1 PERSON),STANDARD ROOM
15328,ATTIC BB,STANDARD ROOM
12654,ATTIC DOUBLE SINGLE USE ROOM,DOUBLE ROOM
1253,ATTIC FOR 2 PERS,STANDARD ROOM
15316,ATTIC RO,STANDARD ROOM
13876,ATTIC ROOM,STANDARD ROOM
14900,ATTIC ROOM   SINGLE,STANDARD ROOM
13390,ATTIC SINGLE USE,STANDARD ROOM
5565,AUTHENTIC,STANDARD ROOM
5561,AUTHENTIC + EXCLUSIVE DISCOUNT,STANDARD ROOM
387,AVANI DELUXE ROOM,DELUXE ROOM
384,AVANI DELUXE ROOM + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,DELUXE ROOM
380,AVANI ROOM,STANDARD ROOM
378,AVANI ROOM + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,STANDARD ROOM
385,AVANI SUPERIOR ROOM,SUPERIOR ROOM
381,AVANI SUPERIOR ROOM + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,SUPERIOR ROOM
386,AVANI SUPERIOR VIEW ROOM,SUPERIOR ROOM
382,AVANI SUPERIOR VIEW ROOM + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,SUPERIOR ROOM
390,AVANI TRIPLE ROOM,TRIPLE ROOM
388,AVANI TRIPLE ROOM + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,TRIPLE ROOM
383,AVANI VIEW ROOM,STANDARD ROOM
379,AVANI VIEW ROOM + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,STANDARD ROOM
14066,AVENIDA DOUBLE SUITE (FULL DOUBLE BED),SUITE
14065,AVENIDA DOUBLE SUITE (FULL DOUBLE BED) (BED TYPE IS SUBJECT TO AVAILABILITY),SUITE
12058,"AVENIDA, DELUXE, DOUBLE BED, WITH VIEW",DELUXE ROOM
12053,"AVENIDA, DELUXE, TWIN BEDS, WITH VIEW",DELUXE ROOM
12026,"AVENIDA, SUPERIOR, DOUBLE BED, WITH VIEW",SUPERIOR ROOM
12015,"AVENIDA, SUPERIOR, TWIN BEDS, WITH VIEW",SUPERIOR ROOM
11996,"AVENUE, DELUXE",DELUXE ROOM
11967,"AVENUE, DELUXE, SINGLE",DELUXE ROOM
11983,"AVENUE, DOUBLE OR TWIN BED",DOUBLE ROOM
11987,"AVENUE, QUEEN BED",STANDARD ROOM
11988,"AVENUE, TWIN BEDS",STANDARD ROOM
11318,BAIRRO ROOM,STANDARD ROOM
5005,Bakour oh nice costa del sol 2025,STANDARD ROOM
16640,BAR ROOM 1 CAMA QUEEN SIZE,STANDARD ROOM
16632,BAR ROOM 1 CAMA QUEEN SIZE <U>NON REFUNDABLE</U>,STANDARD ROOM
215,BASIC    NO REEMBOLSABLE,STANDARD ROOM
217,BASIC   TARIFA EMPAQUETADA    NO REEMBOLSABLE,STANDARD ROOM
1318,"BASIC APARTMENT, 2 BEDROOMS",APARTMENT
1379,BASIC DOUBLE ROOM,DOUBLE ROOM
3044,BASIC DOUBLE ROOM (INTERIOR),DOUBLE ROOM
13577,BASIC DOUBLE ROOM 1 QUEEN BED NON REFUNDABLE,DOUBLE ROOM
1277,BASIC DOUBLE ROOM GARDEN VIEW,DOUBLE ROOM
14073,"BASIC DOUBLE ROOM, 1 DOUBLE BED, SHARED BATHROOM (9) NON REFUNDABLE",DOUBLE ROOM
13502,"BASIC LOFT, 1 QUEEN BED, PRIVATE BATHROOM",STANDARD ROOM
13498,"BASIC LOFT, 1 QUEEN BED, PRIVATE BATHROOM + ",STANDARD ROOM
6122,BASIC ROOM,STANDARD ROOM
14075,BASIC ROOM DOUBLE BED NON REFUNDABLE,DOUBLE ROOM
13484,"BASIC ROOM, 1 DOUBLE BED + ",DOUBLE ROOM
13503,"BASIC STUDIO, 1 QUEEN BED, PRIVATE BATHROOM",STUDIO
13500,"BASIC STUDIO, 1 QUEEN BED, PRIVATE BATHROOM + ",STUDIO
1284,BASIC TRIPLE ROOM GARDEN VIEW,TRIPLE ROOM
13576,"BASIC TRIPLE ROOM, SHARED BATHROOM , 3 TWIN BEDS + ",TRIPLE ROOM
1278,BASIC TWIN ROOM GARDEN VIEW,STANDARD ROOM
13485,"BASIC TWIN ROOM, 2 TWIN BEDS + ",STANDARD ROOM
3413,BAY BEACH ROOM (2 ADULTS + 1 CHILD),STANDARD ROOM
1681,BAY BEACH ROOM (2 ADULTS),STANDARD ROOM
3412,BAY BEACH ROOM (3 ADULTS),STANDARD ROOM
2779,BAY LATERAL ROOM (2 ADULTS + 1 CHILD)),STANDARD ROOM
3415,BAY LATERAL ROOM (2 ADULTS + 2 CHILDREN),STANDARD ROOM
1411,BAY LATERAL ROOM (2 ADULTS),STANDARD ROOM
3410,BAY LATERAL ROOM (3 ADULTS),STANDARD ROOM
1405,BAY ROOM (2 ADULTS),STANDARD ROOM
14576,BED IN 10 BED MIXED DORMITORY ROOM,STANDARD ROOM
13564,BED IN 4 BED FEMALE DORM SHARED BATHROOM,SHARED ROOM
14128,BED IN 4 BED FEMALE DORM SHARED BATHROOM   TARIFA EMPAQUETADA,SHARED ROOM
13558,BED IN 4 BED FEMALE DORM SHARED BATHROOM + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,SHARED ROOM
13563,BED IN 4 BED MALE DORM SHARED BATHROOM,SHARED ROOM
14127,BED IN 4 BED MALE DORM SHARED BATHROOM   TARIFA EMPAQUETADA,SHARED ROOM
13559,BED IN 4 BED MALE DORM SHARED BATHROOM + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,SHARED ROOM
13568,BED IN 4 BED MIXED DORMITORY ROOM   NON REFUNDABLE,STANDARD ROOM
13570,BED IN 4 BED MIXED DORMITORY ROOM   NON REFUNDABLE   BREAKFAST INCLUDED IN THE PRICE,STANDARD ROOM
13567,BED IN 4 BEDDED MIXED DORMITORY (2 TWIN BUNK BEDS)   PACKAGE RATE,STANDARD ROOM
13561,BED IN 6 BED FEMALE DORM SHARED BATHROOM,SHARED ROOM
13472,BED IN 6 BED FEMALE DORMITORY ROOM WITH ENSUITE   NON REFUNDABLE,SUITE
13560,BED IN 6 BED MALE DORM SHARED BATHROOM,SHARED ROOM
14126,BED IN 6 BED MALE DORM SHARED BATHROOM   TARIFA EMPAQUETADA,SHARED ROOM
13556,BED IN 6 BED MALE DORM SHARED BATHROOM + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,SHARED ROOM
13468,BED IN 6 BED MIXED DORMITORY ROOM,STANDARD ROOM
13466,BED IN 6 BED MIXED DORMITORY ROOM   NON REFUNDABLE,STANDARD ROOM
16394,BED IN 6 BED MIXED DORMITORY ROOM 1 BELICHE INDIVIDUAL + PREÇO PARA MEMBROS: 10%,STANDARD ROOM
13557,BED IN 7 BED MALE DORM SHARED BATHROOM,SHARED ROOM
14577,BED IN 8 BED MIXED DORMITORY ROOM,STANDARD ROOM
13562,BED IN 8 BEDDED MIXED DORMITORY (4 TWIN BUNK BEDS)   PACKAGE RATE,STANDARD ROOM
14114,BED IN DORM (SHARED BATHROOM) (2 BEDS),SHARED ROOM
12792,BED IN DORMITORY BUNK BED,STANDARD ROOM
12812,BED IN DORMITORY ONE BED,STANDARD ROOM
13711,BED IN SHARED ROOM WITH SHARED BATHROOM,SHARED ROOM
14667,BICA ROOM,STANDARD ROOM
13707,"BICA ROOM , 1 DOUBLE BED + ",DOUBLE ROOM
796,BIGGY ROOM,STANDARD ROOM
5000,Bilbao - Santander Tramo 2 2025,STANDARD ROOM
5452,BONAPARTE SUITE,SUITE
832,BORGHESE SUITE,SUITE
633,BUDGET,STANDARD ROOM
14506,BUHARDILLA (1 PERSONA) TARIFA NO REEMBOLSABLE.,STANDARD ROOM
13224,BUNGALOW,STANDARD ROOM
13465,BUNK BED IN 10 BED MIXED DORMITORY ROOM,STANDARD ROOM
13460,BUNK BED IN 10 BED MIXED DORMITORY ROOM   NON REFUNDABLE,STANDARD ROOM
13461,BUNK BED IN 6 BED MIXED DORMITORY ROOM   NON REFUNDABLE,STANDARD ROOM
13462,BUNK BED IN 8 BED MIXED DORMITORY ROOM   NON REFUNDABLE,STANDARD ROOM
13565,BUNK BED IN MIXED DORMITORY ROOM   NON REFUNDABLE,STANDARD ROOM
13469,BUNK BED IN SUPERIOR 4 BED MIXED DORMITORY ROOM   NON REFUNDABLE,SUPERIOR ROOM
13464,BUNK BED IN SUPERIOR 6 BED FEMALE DORMITORY ROOM   NON REFUNDABLE,SUPERIOR ROOM
5182,BUSINESS   ESTANDARD,STANDARD ROOM
5135,BUSINESS (2PAX),STANDARD ROOM
11333,BUSINESS SINGLE ROOM,STANDARD ROOM
14955,CAMA EN HABITACIÓN COMPARTIDA CON CUARTO DE BAÑO COMPARTIDO,SHARED ROOM
6217,CAMA EN HABITACIÓN COMPARTIDA STANDARD    NO REEMBOLSABLE,STANDARD ROOM
6214,CAMA EN HABITACIÓN COMPARTIDA STANDARD   TARIFA EMPAQUETADA    NO REEMBOLSABLE,STANDARD ROOM
14953,CAMA EN HABITACIÓN COMPARTIDA UNA CAMA,SHARED ROOM
672,CAMA KING DELUXE CON VISTA A LA CIUDAD (2AD) TARIFA NO REEMBOLSABLE.,DELUXE ROOM
11290,CASTELO ROOM,SUITE
11336,CASTELO ROOM (STANDARD),SUITE
1325,"CHALET, 2 BEDROOMS, TERRACE",STANDARD ROOM
5381,CHAMBRE CLASSIQUE,STANDARD ROOM
5379,CHAMBRE CLASSIQUE + EXCLUSIVE DISCOUNT,STANDARD ROOM
5415,CHAMBRE CLASSIQUE + SPECIAL DISCOUNT,STANDARD ROOM
5417,CHAMBRE CLASSIQUE DOUBLE,DOUBLE ROOM
5474,CHAMBRE DOUBLE 2 PERSONNES,DOUBLE ROOM
5461,CHAMBRE DOUBLE 2 PERSONNES + EXCLUSIVE DISCOUNT,DOUBLE ROOM
5457,CHAMBRE DOUBLE 2 PERSONNES + EXCLUSIVE DISCOUNT|NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,DOUBLE ROOM
5460,CHAMBRE DOUBLE 2 PERSONNES + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,DOUBLE ROOM
6550,"CHAMBRE DOUBLE ACCESSIBLE AUX PERSONNES À MOBILITÉ REDUITE,1 DOUBLE BED,NONSMOKING + SAVE10%",DOUBLE ROOM
5409,CHAMBRE DOUBLE CLASSIQUE + SPECIAL DISCOUNT,DOUBLE ROOM
6551,"CHAMBRE DOUBLE CLASSIQUE,1 DOUBLE BED,NONSMOKING + SAVE10%",DOUBLE ROOM
8911,"CHAMBRE DOUBLE CLASSIQUE,1 DOUBLE BED,NONSMOKING + SAVE11%",DOUBLE ROOM
5559,CHAMBRE DOUBLE/TWIN TRADITION,DOUBLE ROOM
5556,CHAMBRE DOUBLE/TWIN TRADITION + EXCLUSIVE DISCOUNT,DOUBLE ROOM
5542,CHAMBRE LEGEND,STANDARD ROOM
5537,CHAMBRE LEGEND + EXCLUSIVE DISCOUNT,STANDARD ROOM
5544,CHAMBRE LEGEND AVEC BALCON,STANDARD ROOM
5538,CHAMBRE LEGEND AVEC BALCON + EXCLUSIVE DISCOUNT,STANDARD ROOM
6371,"CHAMBRE PREMIUM DOUBLE OU AVEC LITS JUMEAUX,1 DOUBLE BED,NONSMOKING + SAVE10%",PREMIUM ROOM
6370,"CHAMBRE PREMIUM DOUBLE OU AVEC LITS JUMEAUX,2 TWIN BEDS,NONSMOKING + SAVE10%",PREMIUM ROOM
5385,CHAMBRE SUPÉRIEURE,SUPERIOR ROOM
5380,CHAMBRE SUPÉRIEURE + EXCLUSIVE DISCOUNT,SUPERIOR ROOM
5423,CHAMBRE SUPÉRIEURE + SPECIAL DISCOUNT,SUPERIOR ROOM
5425,CHAMBRE SUPERIEURE DOUBLE,SUPERIOR ROOM
5456,CHAMBRE TWIN 2 PERSONNES + EXCLUSIVE DISCOUNT|NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,STANDARD ROOM
5459,CHAMBRE TWIN 2 PERSONNES + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,STANDARD ROOM
12856,CHARMING DELUXE,DELUXE ROOM
11394,CHIADO SUITE NONREFUNDABLE,SUITE
12720,CIDADELA SEA VIEW 2 ADULTS + 1 CHILD,STANDARD ROOM
14016,CIDADELA SEA VIEW 2 ADULTS + 1 CHILD   TARIFA EMPAQUETADA,STANDARD ROOM
12746,CIDADELA SEA VIEW 3 ADULTS,STANDARD ROOM
14038,CIDADELA SEA VIEW 3 ADULTS   TARIFA EMPAQUETADA,STANDARD ROOM
12721,CIDADELA SEA VIEW ROOM,STANDARD ROOM
14015,CIDADELA SEA VIEW ROOM   TARIFA EMPAQUETADA,STANDARD ROOM
13521,"CITY DOUBLE OR TWIN ROOM , 1 DOUBLE BED + ",DOUBLE ROOM
13520,"CITY DOUBLE OR TWIN ROOM , 2 TWIN BEDS + ",DOUBLE ROOM
14992,CITY DOUBLE OR TWIN ROOM NON REFUNDABLE,DOUBLE ROOM
12854,CITY DOUBLE ROOM,DOUBLE ROOM
13321,CITY ROOM,STANDARD ROOM
16089,CITY ROOM 1 CAMA DE CASAL + PREÇO PARA MEMBROS: 30%,STANDARD ROOM
13608,CITY SUITE,SUITE
648,CITY VIEW,STANDARD ROOM
15098,CITY VIEW DOUBLE OR TWIN ROOM,DOUBLE ROOM
15082,CITY VIEW DOUBLE OR TWIN ROOM RO,DOUBLE ROOM
12942,CITY VIEW ROOM,STANDARD ROOM
631,CITY VIEW ROOM   KING BED,STANDARD ROOM
630,CITY VIEW ROOM   TWIN BEDS,STANDARD ROOM
423,CLASSIC,CLASSIC ROOM
11574,CLASSIC  SGL,CLASSIC ROOM
12616,CLASSIC + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,CLASSIC ROOM
12696,CLASSIC 1PAX,CLASSIC ROOM
11356,CLASSIC CHIADO,CLASSIC ROOM
14327,CLASSIC CHIADO CORNER,CLASSIC ROOM
15942,CLASSIC CHIADO CORNER 1 CAMA QUEEN SIZE,CLASSIC ROOM
11355,CLASSIC CHIADO TWIN,CLASSIC ROOM
11199,CLASSIC DELUXE,DELUXE ROOM
12264,CLASSIC DELUXE T1,DELUXE ROOM
14252,CLASSIC DELUXE T1    NO REEMBOLSABLE,DELUXE ROOM
1200,CLASSIC DOBLE,DOUBLE ROOM
414,CLASSIC DOBLE CON VISTAS + ONLINE CHECKIN,DOUBLE ROOM
13680,CLASSIC DOUBLE / TWIN BB,DOUBLE ROOM
5540,CLASSIC DOUBLE OR TWIN,DOUBLE ROOM
5534,CLASSIC DOUBLE OR TWIN + EARLY BOOKING DISCOUNT,DOUBLE ROOM
5529,CLASSIC DOUBLE OR TWIN + EXCLUSIVE DISCOUNT,DOUBLE ROOM
1290,CLASSIC DOUBLE OR TWIN ROOM,DOUBLE ROOM
15012,CLASSIC DOUBLE OR TWIN ROOM   NON REFUNDABLE,DOUBLE ROOM
13422,"CLASSIC DOUBLE OR TWIN ROOM , 1 DOUBLE BED + ",DOUBLE ROOM
13366,"CLASSIC DOUBLE OR TWIN ROOM , 1 QUEEN BED + ",DOUBLE ROOM
13670,"CLASSIC DOUBLE OR TWIN ROOM , 2 TWIN BEDS",DOUBLE ROOM
13365,"CLASSIC DOUBLE OR TWIN ROOM , 2 TWIN BEDS + ",DOUBLE ROOM
13677,CLASSIC DOUBLE OR TWIN ROOM (1 DOUBLE BED)   PACKAGE RATE,DOUBLE ROOM
1341,CLASSIC DOUBLE OR TWIN ROOM (1 QUEEN BED),DOUBLE ROOM
13678,CLASSIC DOUBLE OR TWIN ROOM (2 LARGE TWIN BEDS)   PACKAGE RATE,DOUBLE ROOM
12909,CLASSIC DOUBLE OR TWIN ROOM (2 TWIN BEDS),DOUBLE ROOM
15853,CLASSIC DOUBLE OR TWIN ROOM 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U> + PREÇO PARA MEMBROS: 30%,DOUBLE ROOM
11294,CLASSIC DOUBLE OR TWIN ROOM NONREFUNDABLE,DOUBLE ROOM
13665,"CLASSIC DOUBLE OR TWIN ROOM, CITY VIEW , 2 TWIN BEDS + ",DOUBLE ROOM
6360,"CLASSIC DOUBLE OR TWIN ROOM,1 DOUBLE BED,NONSMOKING",DOUBLE ROOM
6352,"CLASSIC DOUBLE OR TWIN ROOM,1 DOUBLE BED,NONSMOKING + SAVE10%",DOUBLE ROOM
6662,"CLASSIC DOUBLE OR TWIN ROOM,1 DOUBLE BED,NONSMOKING + SAVE11%",DOUBLE ROOM
6391,"CLASSIC DOUBLE OR TWIN ROOM,1 DOUBLE BED,NONSMOKING + SAVE9%",DOUBLE ROOM
6359,"CLASSIC DOUBLE OR TWIN ROOM,2 TWIN BEDS,NONSMOKING",DOUBLE ROOM
6353,"CLASSIC DOUBLE OR TWIN ROOM,2 TWIN BEDS,NONSMOKING + SAVE10%",DOUBLE ROOM
6663,"CLASSIC DOUBLE OR TWIN ROOM,2 TWIN BEDS,NONSMOKING + SAVE11%",DOUBLE ROOM
6390,"CLASSIC DOUBLE OR TWIN ROOM,2 TWIN BEDS,NONSMOKING + SAVE9%",DOUBLE ROOM
1199,CLASSIC DOUBLE ROOM,DOUBLE ROOM
11752,CLASSIC DOUBLE ROOM  NONREFUNDABLE  BREAKFAST INCLUDED IN THE PRICE,DOUBLE ROOM
13662,"CLASSIC DOUBLE ROOM , 1 DOUBLE BED",DOUBLE ROOM
13265,"CLASSIC DOUBLE ROOM , 1 DOUBLE BED + ",DOUBLE ROOM
13264,"CLASSIC DOUBLE ROOM , 2 TWIN BEDS + ",DOUBLE ROOM
5376,CLASSIC DOUBLE ROOM (1 DOUBLE BED),DOUBLE ROOM
5375,CLASSIC DOUBLE ROOM (1 DOUBLE BED) + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,DOUBLE ROOM
12543,CLASSIC DOUBLE ROOM (2 TWIN BEDS),DOUBLE ROOM
6331,"CLASSIC DOUBLE ROOM (DESIGN),1 DOUBLE BED,NONSMOKING + BOOK NOW AND SAVE",DOUBLE ROOM
6361,"CLASSIC DOUBLE ROOM (DESIGN),1 DOUBLE BED,NONSMOKING + PRIVATE SALE",DOUBLE ROOM
9193,"CLASSIC DOUBLE ROOM (DESIGN),1 DOUBLE BED,NONSMOKING + PRIVATE SALE: SAVE 10%",DOUBLE ROOM
13729,CLASSIC DOUBLE ROOM (FULL DOUBLE BED),DOUBLE ROOM
13732,CLASSIC DOUBLE ROOM (FULL DOUBLE BED) (BED TYPE IS SUBJECT TO AVAILABILITY),DOUBLE ROOM
6587,"CLASSIC DOUBLE ROOM (LEGEND),1 QUEEN BED,NONSMOKING + BOOK NOW AND SAVE",DOUBLE ROOM
6586,"CLASSIC DOUBLE ROOM (LEGEND),1 QUEEN BED,NONSMOKING + SAVE10%",DOUBLE ROOM
11898,CLASSIC DOUBLE ROOM (RENOVATED 1 DOUBLE BED SWEET BED),DOUBLE ROOM
11888,CLASSIC DOUBLE ROOM (RENOVATED 1 DOUBLE BED SWEET BED) NONREFUNDABLE,DOUBLE ROOM
13739,CLASSIC DOUBLE ROOM (TWIN BEDS),DOUBLE ROOM
13731,CLASSIC DOUBLE ROOM (TWIN BEDS) (BED TYPE IS SUBJECT TO AVAILABILITY),DOUBLE ROOM
6618,"CLASSIC DOUBLE ROOM (WITHOUT LIFT),1 DOUBLE BED,NONSMOKING + SAVE30%",DOUBLE ROOM
6611,"CLASSIC DOUBLE ROOM (WITHOUT LIFT),1 DOUBLE BED,NONSMOKING + SAVE31%",DOUBLE ROOM
6617,"CLASSIC DOUBLE ROOM (WITHOUT LIFT),1 KING BED,NONSMOKING + SAVE30%",DOUBLE ROOM
6612,"CLASSIC DOUBLE ROOM (WITHOUT LIFT),1 KING BED,NONSMOKING + SAVE31%",DOUBLE ROOM
5402,CLASSIC DOUBLE ROOM + SPECIAL DISCOUNT,DOUBLE ROOM
11640,CLASSIC DOUBLE ROOM BB,DOUBLE ROOM
11619,CLASSIC DOUBLE ROOM BB NRF,DOUBLE ROOM
1374,CLASSIC DOUBLE ROOM GARDEN AREA (2 ADULTS),DOUBLE ROOM
11681,CLASSIC DOUBLE ROOM HB,DOUBLE ROOM
11701,CLASSIC DOUBLE ROOM NONREFUNDABLE,DOUBLE ROOM
15379,CLASSIC DOUBLE ROOM RO,DOUBLE ROOM
15372,CLASSIC DOUBLE ROOM RO NRF,DOUBLE ROOM
1373,CLASSIC DOUBLE ROOM SEA VIEW (2 ADULTS),DOUBLE ROOM
11663,CLASSIC DOUBLE ROOM WITH KING SIZE BED,DOUBLE ROOM
11679,CLASSIC DOUBLE ROOM WITH KING SIZE BED  BREAKFAST INCLUDED IN THE PRICE,DOUBLE ROOM
11383,CLASSIC DOUBLE ROOM WITH SIDE SQUARE VIEW  BREAKFAST INCLUDED IN THE PRICE,DOUBLE ROOM
11380,CLASSIC DOUBLE ROOM WITH SIDE SQUARE VIEW  SINGLE OCCUPANCY  BREAKFAST INCLUDED IN THE PRICE,DOUBLE ROOM
6443,"CLASSIC DOUBLE ROOM, 1 BEDROOM,1 QUEEN BED,NONSMOKING",DOUBLE ROOM
6420,"CLASSIC DOUBLE ROOM, 1 BEDROOM,1 QUEEN BED,NONSMOKING + SAVE10%",DOUBLE ROOM
6440,"CLASSIC DOUBLE ROOM, 1 BEDROOM,1 QUEEN BED,NONSMOKING + SAVE9%",DOUBLE ROOM
6442,"CLASSIC DOUBLE ROOM, 1 BEDROOM,2 TWIN BEDS,NONSMOKING",DOUBLE ROOM
6419,"CLASSIC DOUBLE ROOM, 1 BEDROOM,2 TWIN BEDS,NONSMOKING + SAVE10%",DOUBLE ROOM
6441,"CLASSIC DOUBLE ROOM, 1 BEDROOM,2 TWIN BEDS,NONSMOKING + SAVE9%",DOUBLE ROOM
6621,"CLASSIC DOUBLE ROOM, 1 DOUBLE BED, ACCESSIBLE THROUGH STAIRS FROM THE FIFTH FLOOR,NONSMOKING + PRIVATE SALE",DOUBLE ROOM
6624,"CLASSIC DOUBLE ROOM, 1 DOUBLE BED, ACCESSIBLE THROUGH STAIRS FROM THE FIFTH FLOOR,NONSMOKING + PRIVATE SALE: SAVE 10%",DOUBLE ROOM
6421,"CLASSIC DOUBLE ROOM, 1 QUEEN BED, NON SMOKING, COURTYARD VIEW + SAVE10%",DOUBLE ROOM
1647,"CLASSIC DOUBLE ROOM, GARDEN AREA (2 ADULTS)",DOUBLE ROOM
1645,"CLASSIC DOUBLE ROOM, SEA VIEW (2 ADULTS)",DOUBLE ROOM
6694,"CLASSIC DOUBLE ROOM, TERRACE,1 DOUBLE BED,NONSMOKING + SAVE10%",DOUBLE ROOM
6394,"CLASSIC DOUBLE ROOM,1 DOUBLE BED,NONSMOKING",DOUBLE ROOM
6487,"CLASSIC DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + BOOK EARLY AND SAVE",DOUBLE ROOM
6290,"CLASSIC DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + BOOK NOW AND SAVE",DOUBLE ROOM
8885,"CLASSIC DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + BOOK NOW AND SAVE (ON SELECT NIGHTS)",DOUBLE ROOM
6336,"CLASSIC DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + MEMBER’S EXCLUSIVE PRICE",DOUBLE ROOM
8753,"CLASSIC DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + MEMBER’S PRICE: 10%",DOUBLE ROOM
8749,"CLASSIC DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + MEMBER’S PRICE: 15%",DOUBLE ROOM
6369,"CLASSIC DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + PRIVATE SALE",DOUBLE ROOM
6540,"CLASSIC DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + PRIVATE SALE: SAVE 10%",DOUBLE ROOM
8708,"CLASSIC DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + SAVE 5%",DOUBLE ROOM
6329,"CLASSIC DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + SAVE10%",DOUBLE ROOM
6528,"CLASSIC DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + SAVE11%",DOUBLE ROOM
6676,"CLASSIC DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + SAVE15%",DOUBLE ROOM
6338,"CLASSIC DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + SAVE19%",DOUBLE ROOM
6362,"CLASSIC DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + SAVE20%",DOUBLE ROOM
7124,"CLASSIC DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + SAVE21%",DOUBLE ROOM
6708,"CLASSIC DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + SAVE24%",DOUBLE ROOM
6659,"CLASSIC DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + SAVE25%",DOUBLE ROOM
9225,"CLASSIC DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + SAVE28%",DOUBLE ROOM
6517,"CLASSIC DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + SAVE29%",DOUBLE ROOM
6509,"CLASSIC DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + SAVE30%",DOUBLE ROOM
6381,"CLASSIC DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + SAVE5%",DOUBLE ROOM
6511,"CLASSIC DOUBLE ROOM,1 KING BED,NONSMOKING + SAVE10%",DOUBLE ROOM
6515,"CLASSIC DOUBLE ROOM,1 KING BED,NONSMOKING + SAVE11%",DOUBLE ROOM
6408,"CLASSIC DOUBLE ROOM,1 QUEEN BED,NONSMOKING",DOUBLE ROOM
8934,"CLASSIC DOUBLE ROOM,1 QUEEN BED,NONSMOKING + FREE BREAKFAST BUFFET FOR 2 PER DAY",DOUBLE ROOM
6539,"CLASSIC DOUBLE ROOM,1 QUEEN BED,NONSMOKING + SAVE10%",DOUBLE ROOM
6552,"CLASSIC DOUBLE ROOM,1 QUEEN BED,NONSMOKING + SAVE10%,FREE BREAKFAST BUFFET FOR 2 PER DAY",DOUBLE ROOM
6543,"CLASSIC DOUBLE ROOM,1 QUEEN BED,NONSMOKING + SAVE11%",DOUBLE ROOM
6555,"CLASSIC DOUBLE ROOM,1 QUEEN BED,NONSMOKING + SAVE11%,FREE BREAKFAST BUFFET FOR 2 PER DAY",DOUBLE ROOM
6655,"CLASSIC DOUBLE ROOM,1 QUEEN BED,NONSMOKING + SAVE24%",DOUBLE ROOM
6623,"CLASSIC DOUBLE ROOM,1 QUEEN BED,NONSMOKING + SAVE25%",DOUBLE ROOM
6620,"CLASSIC DOUBLE ROOM,1 QUEEN BED,NONSMOKING + SAVE26%",DOUBLE ROOM
6675,"CLASSIC DOUBLE ROOM,2 TWIN BEDS,NONSMOKING + SAVE15%",DOUBLE ROOM
11741,CLASSIC DOUBLE ROOM(1 KING BED),DOUBLE ROOM
11709,CLASSIC DOUBLE ROOM(1 KING BED) NON REFUNDABLE,DOUBLE ROOM
